InvoiceID,Date,Product,Category,Gender,Brand,StoreID,StoreName,Region,Latitude,Longitude,UnitsSold,ListPrice,DiscountPct,NetUnitPrice,GrossSales,NetSales,MarginPct,MarginValue,IsPromo,PromoType,Budget,Year,RetailYear,RetailWeek,RetailWeekStart,RetailWeekEnd,RetailWeekLabel
INV105230,2024-10-01,UrbanClimb Trousers To,Trousers,Men,UrbanClimb,S013,South Outlet 13,South,51.356685,-0.035065,3,93.35,0.0,93.35,280.05,383.79,0.45,172.71,False,,396.44,2024,2024,36,2024-09-29,2024-10-05,RY2024-W36
INV105231,2025-10-01,UrbanClimb Jackets Enter,Jackets,Unisex,UrbanClimb,S013,South Outlet 13,South,51.356685,-0.035065,3,122.01,0.0,122.01,366.03,424.69,0.35,148.64,False,,470.61,2025,2025,36,2025-09-28,2025-10-04,RY2025-W36
INV105232,2024-09-29,NorthPeak Footwear Rock,Footwear,Men,NorthPeak,S004,East Outlet 4,East,52.437484,1.36487,1,93.66,0.0,93.66,93.66,93.66,0.35,32.78,False,,93.13,2024,2024,36,2024-09-29,2024-10-05,RY2024-W36
INV105233,2024-06-07,UrbanClimb Jackets Style,Jackets,Unisex,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,2,100.01,0.0,100.01,200.02,200.02,0.35,70.01,False,,199.62,2024,2024,19,2024-06-02,2024-06-08,RY2024-W19
INV105234,2025-10-19,NorthPeak Trousers Once,Trousers,Unisex,NorthPeak,S005,East Outlet 5,East,53.289188,0.311624,1,46.95,0.0,46.95,46.95,57.71,0.5,28.86,False,,60.99,2025,2025,39,2025-10-19,2025-10-25,RY2025-W39
INV105235,2025-09-16,TrailPro Jackets Energy,Jackets,Unisex,TrailPro,S001,North Outlet 1,North,54.256098,-2.12639,3,179.95,0.0,179.95,539.85,539.85,0.45,242.93,False,,563.38,2025,2025,34,2025-09-14,2025-09-20,RY2025-W34
INV105236,2025-08-20,NorthPeak Jackets Life,Jackets,Men,NorthPeak,S005,East Outlet 5,East,53.289188,0.311624,1,194.84,0.0,194.84,194.84,194.84,0.5,97.42,False,,215.3,2025,2025,30,2025-08-17,2025-08-23,RY2025-W30
INV105237,2025-03-16,SummitGear Footwear Speech,Footwear,Women,SummitGear,S007,East Outlet 7,East,52.791487,0.283097,5,157.39,0.0,157.39,786.95,786.95,0.35,275.43,False,,826.49,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV105238,2025-06-05,UrbanClimb Shirts North,Shirts,Men,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,6,24.93,0.19227719959373016,20.14,149.58,133.77,0.2846336802437619,38.08,True,Flash,139.84,2025,2025,19,2025-06-01,2025-06-07,RY2025-W19
INV105239,2024-02-21,UrbanClimb Footwear Dark,Footwear,Men,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,4,94.53,0.0,94.53,378.12,378.12,0.5,189.06,False,,395.79,2024,2024,4,2024-02-18,2024-02-24,RY2024-W04
INV105240,2025-04-07,NorthPeak Footwear Image,Footwear,Men,NorthPeak,S001,North Outlet 1,North,54.256098,-2.12639,1,78.67,0.0,78.67,78.67,78.67,0.35,27.53,False,,81.89,2025,2025,11,2025-04-06,2025-04-12,RY2025-W11
INV105241,2025-11-21,RegattaX Footwear Tell,Footwear,Unisex,RegattaX,S014,West Outlet 14,West,51.901584,-2.500866,5,68.86,0.0,68.86,344.3,344.3,0.35,120.5,False,,365.33,2025,2025,43,2025-11-16,2025-11-22,RY2025-W43
INV105242,2024-04-18,UrbanClimb Backpacks Administration,Backpacks,Men,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,6,41.71,0.0,41.71,250.26,250.26,0.35,87.59,False,,266.98,2024,2024,12,2024-04-14,2024-04-20,RY2024-W12
INV105243,2025-12-24,SummitGear Footwear Much,Footwear,Men,SummitGear,S009,East Outlet 9,East,52.576008,1.241113,4,119.67,0.0,119.67,478.68,478.68,0.5,239.34,False,,503.76,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV105244,2025-08-28,UrbanClimb Footwear Rock,Footwear,Men,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,5,157.03,0.0,157.03,785.15,785.15,0.35,274.8,False,,837.23,2025,2025,31,2025-08-24,2025-08-30,RY2025-W31
INV105245,2024-01-26,UrbanClimb Footwear Current,Footwear,Women,UrbanClimb,S005,East Outlet 5,East,53.289188,0.311624,4,65.23,0.0,65.23,260.92,260.92,0.4,104.37,False,,243.21,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV105246,2025-11-20,TrailPro Trousers Model,Trousers,Women,TrailPro,S009,East Outlet 9,East,52.576008,1.241113,2,92.36,0.0,92.36,184.72,251.07,0.45,112.98,False,,262.48,2025,2025,43,2025-11-16,2025-11-22,RY2025-W43
INV105247,2025-07-09,RegattaX Footwear Common,Footwear,Women,RegattaX,S009,East Outlet 9,East,52.576008,1.241113,4,67.46,0.0,67.46,269.84,269.84,0.35,94.44,False,,290.21,2025,2025,24,2025-07-06,2025-07-12,RY2025-W24
INV105248,2024-11-12,NorthPeak Footwear Cold,Footwear,Unisex,NorthPeak,S004,East Outlet 4,East,52.437484,1.36487,1,120.52,0.0,120.52,120.52,120.52,0.35,42.18,False,,122.98,2024,2024,42,2024-11-10,2024-11-16,RY2024-W42
INV105249,2025-08-11,NorthPeak Backpacks Ability,Backpacks,Men,NorthPeak,S011,East Outlet 11,East,53.36734,1.009986,4,44.76,0.0,44.76,179.04,217.81,0.5,108.91,False,,230.47,2025,2025,29,2025-08-10,2025-08-16,RY2025-W29
INV105250,2025-07-20,SummitGear Shirts Go,Shirts,Unisex,SummitGear,S013,South Outlet 13,South,51.356685,-0.035065,2,31.43,0.0,31.43,62.86,81.16,0.4,32.46,False,,87.39,2025,2025,26,2025-07-20,2025-07-26,RY2025-W26
INV105251,2025-04-20,SummitGear Jackets Central,Jackets,Women,SummitGear,S012,South Outlet 12,South,50.876986,-0.226394,2,158.31,0.0,158.31,316.62,316.62,0.45,142.48,False,,339.74,2025,2025,13,2025-04-20,2025-04-26,RY2025-W13
INV105252,2025-08-03,UrbanClimb Footwear Bit,Footwear,Women,UrbanClimb,S017,South Outlet 17,South,51.354924,-0.002759,1,62.13,0.0,62.13,62.13,62.13,0.35,21.75,False,,66.76,2025,2025,28,2025-08-03,2025-08-09,RY2025-W28
INV105253,2025-11-02,SummitGear Trousers Age,Trousers,Men,SummitGear,S008,West Outlet 8,West,51.96868,-3.074396,2,109.14,0.0,109.14,218.28,285.87,0.35,100.05,False,,294.29,2025,2025,41,2025-11-02,2025-11-08,RY2025-W41
INV105254,2025-07-31,TrailPro Trousers Most,Trousers,Women,TrailPro,S009,East Outlet 9,East,52.576008,1.241113,4,119.44,0.0,119.44,477.76,477.76,0.4,191.1,False,,494.67,2025,2025,27,2025-07-27,2025-08-02,RY2025-W27
INV105255,2024-02-14,UrbanClimb Trousers Account,Trousers,Unisex,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,3,82.13,0.22487066015584006,63.66,246.39,218.68,0.265077603906496,57.97,True,Seasonal,227.01,2024,2024,3,2024-02-11,2024-02-17,RY2024-W03
INV105256,2025-03-20,UrbanClimb Jackets Prepare,Jackets,Unisex,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,4,191.32,0.0,191.32,765.28,765.28,0.4,306.11,False,,785.29,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV105257,2025-02-15,SummitGear Trousers White,Trousers,Unisex,SummitGear,S013,South Outlet 13,South,51.356685,-0.035065,1,64.52,0.0,64.52,64.52,77.06,0.35,26.97,False,,84.52,2025,2025,3,2025-02-09,2025-02-15,RY2025-W03
INV105258,2024-06-09,SummitGear Footwear Without,Footwear,Unisex,SummitGear,S019,East Outlet 19,East,52.995857,0.545018,4,145.62,0.0,145.62,582.48,582.48,0.5,291.24,False,,622.73,2024,2024,20,2024-06-09,2024-06-15,RY2024-W20
INV105259,2024-05-29,SummitGear Jackets No,Jackets,Unisex,SummitGear,S003,East Outlet 3,East,52.906079,1.411492,5,163.8,0.15995978542735467,137.6,819.0,688.0,0.35402412874358724,243.57,True,Flash,682.4,2024,2024,18,2024-05-26,2024-06-01,RY2024-W18
INV105260,2025-08-16,TrailPro Trousers Put,Trousers,Men,TrailPro,S003,East Outlet 3,East,52.906079,1.411492,4,103.79,0.0,103.79,415.16,415.16,0.35,145.31,False,,442.7,2025,2025,29,2025-08-10,2025-08-16,RY2025-W29
INV105261,2024-08-05,TrailPro Backpacks Task,Backpacks,Men,TrailPro,S012,South Outlet 12,South,50.876986,-0.226394,2,41.99,0.0,41.99,83.98,92.7,0.5,46.35,False,,98.19,2024,2024,28,2024-08-04,2024-08-10,RY2024-W28
INV105262,2024-07-20,NorthPeak Jackets Along,Jackets,Unisex,NorthPeak,S003,East Outlet 3,East,52.906079,1.411492,3,148.82,0.0,148.82,446.46,446.46,0.45,200.91,False,,447.7,2024,2024,25,2024-07-14,2024-07-20,RY2024-W25
INV105263,2024-03-29,NorthPeak Trousers Quality,Trousers,Unisex,NorthPeak,S007,East Outlet 7,East,52.791487,0.283097,3,40.38,0.0,40.38,121.14,121.14,0.45,54.51,False,,120.22,2024,2024,9,2024-03-24,2024-03-30,RY2024-W09
INV105264,2025-04-09,TrailPro Backpacks Leader,Backpacks,Unisex,TrailPro,S015,West Outlet 15,West,52.144758,-3.335596,2,58.02,0.0,58.02,116.04,116.04,0.4,46.42,False,,124.08,2025,2025,11,2025-04-06,2025-04-12,RY2025-W11
INV105265,2025-01-14,SummitGear Trousers Soon,Trousers,Men,SummitGear,S004,East Outlet 4,East,52.437484,1.36487,1,61.61,0.0,61.61,61.61,79.83,0.4,31.93,False,,84.45,2025,2024,51,2025-01-12,2025-01-18,RY2024-W51
INV105266,2024-04-30,TrailPro Backpacks Plant,Backpacks,Men,TrailPro,S015,West Outlet 15,West,52.144758,-3.335596,4,29.35,0.0,29.35,117.4,117.4,0.5,58.7,False,,117.64,2024,2024,14,2024-04-28,2024-05-04,RY2024-W14
INV105267,2025-10-23,SummitGear Jackets Herself,Jackets,Women,SummitGear,S019,East Outlet 19,East,52.995857,0.545018,3,187.33,0.0,187.33,561.99,745.96,0.5,372.98,False,,798.6,2025,2025,39,2025-10-19,2025-10-25,RY2025-W39
INV105268,2024-10-18,NorthPeak Jackets Shoulder,Jackets,Women,NorthPeak,S020,East Outlet 20,East,53.16545,0.733785,4,118.14,0.24928059609767533,88.69,472.56,440.05,0.30043164234139486,132.2,True,Bundle,427.05,2024,2024,38,2024-10-13,2024-10-19,RY2024-W38
INV105269,2025-02-25,NorthPeak Jackets Father,Jackets,Unisex,NorthPeak,S006,East Outlet 6,East,53.088162,0.417446,1,182.78,0.44068135614471743,102.23,182.78,114.65,0.23559118631316955,27.01,True,Clearance,117.81,2025,2025,5,2025-02-23,2025-03-01,RY2025-W05
INV105270,2025-11-19,TrailPro Backpacks Western,Backpacks,Women,TrailPro,S001,North Outlet 1,North,54.256098,-2.12639,3,99.17,0.0,99.17,297.51,297.51,0.4,119.0,False,,316.67,2025,2025,43,2025-11-16,2025-11-22,RY2025-W43
INV105271,2025-06-06,UrbanClimb Jackets Career,Jackets,Men,UrbanClimb,S017,South Outlet 17,South,51.354924,-0.002759,4,89.54,0.0,89.54,358.16,358.16,0.4,143.26,False,,370.08,2025,2025,19,2025-06-01,2025-06-07,RY2025-W19
INV105272,2025-07-05,UrbanClimb Trousers To,Trousers,Unisex,UrbanClimb,S001,North Outlet 1,North,54.256098,-2.12639,4,117.32,0.0,117.32,469.28,469.28,0.35,164.25,False,,472.6,2025,2025,23,2025-06-29,2025-07-05,RY2025-W23
INV105273,2024-07-18,NorthPeak Backpacks Raise,Backpacks,Women,NorthPeak,S001,North Outlet 1,North,54.256098,-2.12639,4,43.96,0.0,43.96,175.84,225.93,0.35,79.08,False,,224.53,2024,2024,25,2024-07-14,2024-07-20,RY2024-W25
INV105274,2025-09-09,SummitGear Trousers Set,Trousers,Women,SummitGear,S007,East Outlet 7,East,52.791487,0.283097,5,80.07,0.14982268731179266,68.07,400.35,340.35,0.4101063876129244,139.58,True,Seasonal,371.95,2025,2025,33,2025-09-07,2025-09-13,RY2025-W33
INV105275,2024-11-07,TrailPro Jackets Audience,Jackets,Women,TrailPro,S016,East Outlet 16,East,52.869356,0.972581,2,147.09,0.0,147.09,294.18,349.95,0.4,139.98,False,,370.66,2024,2024,41,2024-11-03,2024-11-09,RY2024-W41
INV105276,2024-08-19,RegattaX Jackets Agreement,Jackets,Men,RegattaX,S018,South Outlet 18,South,51.486848,0.111979,3,178.83,0.0,178.83,536.49,536.49,0.5,268.25,False,,522.07,2024,2024,30,2024-08-18,2024-08-24,RY2024-W30
INV105277,2024-01-02,TrailPro Jackets Term,Jackets,Men,TrailPro,S018,South Outlet 18,South,51.486848,0.111979,1,113.2,0.0,113.2,113.2,128.47,0.5,64.23,False,,135.71,2024,2023,49,2023-12-31,2024-01-06,RY2023-W49
INV105278,2025-03-19,NorthPeak Shirts Buy,Shirts,Unisex,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,6,44.65,0.0,44.65,267.9,267.9,0.35,93.76,False,,288.51,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV105279,2024-04-07,TrailPro Jackets Special,Jackets,Men,TrailPro,S001,North Outlet 1,North,54.256098,-2.12639,3,81.38,0.0,81.38,244.14,244.14,0.35,85.45,False,,257.1,2024,2024,11,2024-04-07,2024-04-13,RY2024-W11
INV105280,2025-06-10,UrbanClimb Jackets Employee,Jackets,Women,UrbanClimb,S014,West Outlet 14,West,51.901584,-2.500866,4,108.43,0.0,108.43,433.72,433.72,0.35,151.8,False,,474.23,2025,2025,20,2025-06-08,2025-06-14,RY2025-W20
INV105281,2025-10-31,UrbanClimb Backpacks Least,Backpacks,Men,UrbanClimb,S015,West Outlet 15,West,52.144758,-3.335596,4,35.99,0.0,35.99,143.96,143.96,0.4,57.58,False,,152.71,2025,2025,40,2025-10-26,2025-11-01,RY2025-W40
INV105282,2025-08-14,NorthPeak Shirts Head,Shirts,Unisex,NorthPeak,S004,East Outlet 4,East,52.437484,1.36487,5,50.65,0.0,50.65,253.25,291.41,0.35,101.99,False,,302.27,2025,2025,29,2025-08-10,2025-08-16,RY2025-W29
INV105283,2024-03-11,RegattaX Footwear Ten,Footwear,Women,RegattaX,S018,South Outlet 18,South,51.486848,0.111979,2,96.57,0.0,96.57,193.14,193.14,0.45,86.91,False,,191.66,2024,2024,7,2024-03-10,2024-03-16,RY2024-W07
INV105284,2024-11-12,TrailPro Footwear Staff,Footwear,Unisex,TrailPro,S012,South Outlet 12,South,50.876986,-0.226394,2,89.49,0.0,89.49,178.98,178.98,0.45,80.54,False,,182.88,2024,2024,42,2024-11-10,2024-11-16,RY2024-W42
INV105285,2025-01-05,RegattaX Jackets Movement,Jackets,Men,RegattaX,S018,South Outlet 18,South,51.486848,0.111979,5,150.44,0.27800788626839834,108.62,752.2,713.83,0.333195268238961,237.84,True,Flash,741.07,2025,2024,50,2025-01-05,2025-01-11,RY2024-W50
INV105286,2024-08-01,UrbanClimb Jackets Company,Jackets,Women,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,2,151.25,0.0,151.25,302.5,302.5,0.45,136.12,False,,305.44,2024,2024,27,2024-07-28,2024-08-03,RY2024-W27
INV105287,2024-07-29,SummitGear Jackets Mother,Jackets,Unisex,SummitGear,S013,South Outlet 13,South,51.356685,-0.035065,3,130.9,0.0,130.9,392.7,392.7,0.35,137.44,False,,414.16,2024,2024,27,2024-07-28,2024-08-03,RY2024-W27
INV105288,2025-05-30,SummitGear Jackets Produce,Jackets,Women,SummitGear,S010,North Outlet 10,North,54.316189,-2.004592,3,151.14,0.0,151.14,453.42,453.42,0.5,226.71,False,,473.44,2025,2025,18,2025-05-25,2025-05-31,RY2025-W18
INV105289,2024-10-04,UrbanClimb Footwear Company,Footwear,Women,UrbanClimb,S004,East Outlet 4,East,52.437484,1.36487,4,96.1,0.0,96.1,384.4,384.4,0.4,153.76,False,,405.89,2024,2024,36,2024-09-29,2024-10-05,RY2024-W36
INV105290,2025-02-09,SummitGear Jackets Far,Jackets,Unisex,SummitGear,S015,West Outlet 15,West,52.144758,-3.335596,2,191.96,0.0,191.96,383.92,513.94,0.5,256.97,False,,551.18,2025,2025,3,2025-02-09,2025-02-15,RY2025-W03
INV105291,2025-03-13,SummitGear Trousers Need,Trousers,Women,SummitGear,S013,South Outlet 13,South,51.356685,-0.035065,2,74.2,0.0,74.2,148.4,148.4,0.45,66.78,False,,155.71,2025,2025,7,2025-03-09,2025-03-15,RY2025-W07
INV105292,2025-03-20,TrailPro Backpacks Again,Backpacks,Men,TrailPro,S010,North Outlet 10,North,54.316189,-2.004592,4,72.04,0.0,72.04,288.16,288.16,0.35,100.86,False,,305.04,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV105293,2024-06-29,RegattaX Jackets Economic,Jackets,Women,RegattaX,S017,South Outlet 17,South,51.354924,-0.002759,2,155.16,0.0,155.16,310.32,310.32,0.45,139.64,False,,304.04,2024,2024,22,2024-06-23,2024-06-29,RY2024-W22
INV105294,2024-06-04,SummitGear Trousers Miss,Trousers,Unisex,SummitGear,S018,South Outlet 18,South,51.486848,0.111979,3,91.96,0.0,91.96,275.88,275.88,0.45,124.15,False,,292.37,2024,2024,19,2024-06-02,2024-06-08,RY2024-W19
INV105295,2025-07-11,NorthPeak Jackets Make,Jackets,Men,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,3,169.91,0.0,169.91,509.73,509.73,0.35,178.41,False,,523.43,2025,2025,24,2025-07-06,2025-07-12,RY2025-W24
INV105296,2025-12-03,NorthPeak Jackets Huge,Jackets,Men,NorthPeak,S001,North Outlet 1,North,54.256098,-2.12639,1,87.83,0.2507059564152254,65.81,87.83,75.42,0.34957642615086476,26.37,True,Flash,79.96,2025,2025,45,2025-11-30,2025-12-06,RY2025-W45
INV105297,2024-05-22,UrbanClimb Backpacks Must,Backpacks,Unisex,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,4,99.46,0.19350901528057438,80.21,397.84,320.84,0.3338945908316554,107.13,True,Seasonal,322.93,2024,2024,17,2024-05-19,2024-05-25,RY2024-W17
INV105298,2024-11-05,NorthPeak Shirts Here,Shirts,Unisex,NorthPeak,S009,East Outlet 9,East,52.576008,1.241113,3,34.77,0.0,34.77,104.31,104.31,0.35,36.51,False,,98.11,2024,2024,41,2024-11-03,2024-11-09,RY2024-W41
INV105299,2025-05-03,RegattaX Shirts Job,Shirts,Men,RegattaX,S006,East Outlet 6,East,53.088162,0.417446,3,50.31,0.0,50.31,150.93,150.93,0.5,75.47,False,,154.47,2025,2025,14,2025-04-27,2025-05-03,RY2025-W14
INV105300,2025-05-11,TrailPro Jackets Down,Jackets,Unisex,TrailPro,S015,West Outlet 15,West,52.144758,-3.335596,1,98.39,0.0,98.39,98.39,98.39,0.4,39.36,False,,99.45,2025,2025,16,2025-05-11,2025-05-17,RY2025-W16
INV105301,2025-10-10,TrailPro Jackets Its,Jackets,Men,TrailPro,S012,South Outlet 12,South,50.876986,-0.226394,3,146.79,0.3982126408224319,88.34,440.37,354.54,0.26107241550654087,92.56,True,Clearance,380.48,2025,2025,37,2025-10-05,2025-10-11,RY2025-W37
INV105302,2024-01-02,RegattaX Jackets Field,Jackets,Men,RegattaX,S013,South Outlet 13,South,51.356685,-0.035065,2,177.85,0.0,177.85,355.7,410.32,0.5,205.16,False,,433.16,2024,2023,49,2023-12-31,2024-01-06,RY2023-W49
INV105303,2024-10-31,RegattaX Jackets Many,Jackets,Men,RegattaX,S017,South Outlet 17,South,51.354924,-0.002759,3,211.46,0.0,211.46,634.38,783.1,0.35,274.08,False,,808.21,2024,2024,40,2024-10-27,2024-11-02,RY2024-W40
INV105304,2025-06-04,TrailPro Footwear Deep,Footwear,Women,TrailPro,S012,South Outlet 12,South,50.876986,-0.226394,4,62.48,0.0,62.48,249.92,249.92,0.4,99.97,False,,266.03,2025,2025,19,2025-06-01,2025-06-07,RY2025-W19
INV105305,2025-05-31,UrbanClimb Backpacks He,Backpacks,Unisex,UrbanClimb,S016,East Outlet 16,East,52.869356,0.972581,4,51.43,0.0,51.43,205.72,205.72,0.5,102.86,False,,216.72,2025,2025,18,2025-05-25,2025-05-31,RY2025-W18
INV105306,2024-12-12,TrailPro Backpacks Artist,Backpacks,Women,TrailPro,S016,East Outlet 16,East,52.869356,0.972581,6,55.97,0.0,55.97,335.82,335.82,0.5,167.91,False,,337.34,2024,2024,46,2024-12-08,2024-12-14,RY2024-W46
INV105307,2025-01-07,UrbanClimb Footwear His,Footwear,Unisex,UrbanClimb,S005,East Outlet 5,East,53.289188,0.311624,1,91.86,0.0,91.86,91.86,91.86,0.4,36.74,False,,97.56,2025,2024,50,2025-01-05,2025-01-11,RY2024-W50
INV105308,2024-02-20,UrbanClimb Footwear Recently,Footwear,Men,UrbanClimb,S002,South Outlet 2,South,50.953742,-0.244922,5,122.97,0.0,122.97,614.85,614.85,0.35,215.2,False,,634.13,2024,2024,4,2024-02-18,2024-02-24,RY2024-W04
INV105309,2025-01-29,TrailPro Backpacks Low,Backpacks,Men,TrailPro,S018,South Outlet 18,South,51.486848,0.111979,6,59.5,0.0,59.5,357.0,357.0,0.45,160.65,False,,365.18,2025,2024,53,2025-01-26,2025-02-01,RY2024-W53
INV105310,2025-03-23,TrailPro Backpacks Result,Backpacks,Women,TrailPro,S006,East Outlet 6,East,53.088162,0.417446,6,93.55,0.0,93.55,561.3,561.3,0.5,280.65,False,,601.35,2025,2025,9,2025-03-23,2025-03-29,RY2025-W09
INV105311,2024-01-26,TrailPro Jackets Guess,Jackets,Unisex,TrailPro,S006,East Outlet 6,East,53.088162,0.417446,1,191.81,0.0,191.81,191.81,212.93,0.35,74.53,False,,199.43,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV105312,2025-03-30,NorthPeak Backpacks Prevent,Backpacks,Men,NorthPeak,S010,North Outlet 10,North,54.316189,-2.004592,4,73.9,0.0,73.9,295.6,295.6,0.4,118.24,False,,319.34,2025,2025,10,2025-03-30,2025-04-05,RY2025-W10
INV105313,2025-12-31,TrailPro Shirts Others,Shirts,Men,TrailPro,S018,South Outlet 18,South,51.486848,0.111979,5,41.0,0.0,41.0,205.0,205.0,0.45,92.25,False,,214.94,2025,2025,49,2025-12-28,2026-01-03,RY2025-W49
INV105314,2024-01-29,RegattaX Backpacks Without,Backpacks,Men,RegattaX,S006,East Outlet 6,East,53.088162,0.417446,3,84.18,0.0,84.18,252.54,252.54,0.45,113.64,False,,254.28,2024,2023,53,2024-01-28,2024-02-03,RY2023-W53
INV105315,2025-09-03,TrailPro Backpacks Experience,Backpacks,Women,TrailPro,S017,South Outlet 17,South,51.354924,-0.002759,3,51.9,0.0,51.9,155.7,155.7,0.4,62.28,False,,167.59,2025,2025,32,2025-08-31,2025-09-06,RY2025-W32
INV105316,2025-03-17,TrailPro Footwear Data,Footwear,Men,TrailPro,S009,East Outlet 9,East,52.576008,1.241113,2,83.36,0.0,83.36,166.72,166.72,0.5,83.36,False,,171.34,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV105317,2024-04-16,RegattaX Backpacks Candidate,Backpacks,Unisex,RegattaX,S004,East Outlet 4,East,52.437484,1.36487,3,84.14,0.0,84.14,252.42,252.42,0.5,126.21,False,,247.87,2024,2024,12,2024-04-14,2024-04-20,RY2024-W12
INV105318,2024-02-28,SummitGear Footwear How,Footwear,Unisex,SummitGear,S011,East Outlet 11,East,53.36734,1.009986,1,152.47,0.0,152.47,152.47,152.47,0.45,68.61,False,,164.5,2024,2024,5,2024-02-25,2024-03-02,RY2024-W05
INV105319,2024-06-18,NorthPeak Footwear Mention,Footwear,Unisex,NorthPeak,S014,West Outlet 14,West,51.901584,-2.500866,1,95.69,0.0,95.69,95.69,95.69,0.4,38.28,False,,90.32,2024,2024,21,2024-06-16,2024-06-22,RY2024-W21
INV105320,2024-07-26,UrbanClimb Trousers Against,Trousers,Men,UrbanClimb,S004,East Outlet 4,East,52.437484,1.36487,1,104.95,0.14096818501430947,90.16,104.95,90.16,0.2654190889914143,23.93,True,Bundle,87.56,2024,2024,26,2024-07-21,2024-07-27,RY2024-W26
INV105321,2025-02-18,TrailPro Jackets Decision,Jackets,Unisex,TrailPro,S012,South Outlet 12,South,50.876986,-0.226394,1,86.91,0.0,86.91,86.91,102.29,0.4,40.92,False,,111.19,2025,2025,4,2025-02-16,2025-02-22,RY2025-W04
INV105322,2025-09-02,NorthPeak Jackets Low,Jackets,Men,NorthPeak,S020,East Outlet 20,East,53.16545,0.733785,3,160.61,0.0,160.61,481.83,481.83,0.5,240.91,False,,509.82,2025,2025,32,2025-08-31,2025-09-06,RY2025-W32
INV105323,2024-01-17,UrbanClimb Footwear Rule,Footwear,Women,UrbanClimb,S009,East Outlet 9,East,52.576008,1.241113,1,63.03,0.0,63.03,63.03,63.03,0.45,28.36,False,,61.48,2024,2023,51,2024-01-14,2024-01-20,RY2023-W51
INV105324,2024-02-19,UrbanClimb Trousers Society,Trousers,Men,UrbanClimb,S012,South Outlet 12,South,50.876986,-0.226394,1,58.06,0.19832397291201143,46.55,58.06,60.74,0.3310056162527932,20.11,True,Seasonal,56.38,2024,2024,4,2024-02-18,2024-02-24,RY2024-W04
INV105325,2025-05-08,RegattaX Shirts Subject,Shirts,Women,RegattaX,S010,North Outlet 10,North,54.316189,-2.004592,3,45.16,0.0,45.16,135.48,135.48,0.5,67.74,False,,136.01,2025,2025,15,2025-05-04,2025-05-10,RY2025-W15
INV105326,2024-02-02,NorthPeak Backpacks Mind,Backpacks,Unisex,NorthPeak,S016,East Outlet 16,East,52.869356,0.972581,6,87.08,0.0,87.08,522.48,522.48,0.5,261.24,False,,503.61,2024,2024,1,2024-02-01,2024-02-03,RY2024-W01
INV105327,2024-07-11,TrailPro Footwear Scene,Footwear,Women,TrailPro,S009,East Outlet 9,East,52.576008,1.241113,4,72.18,0.0,72.18,288.72,288.72,0.45,129.92,False,,285.03,2024,2024,24,2024-07-07,2024-07-13,RY2024-W24
INV105328,2024-06-11,NorthPeak Footwear Other,Footwear,Men,NorthPeak,S012,South Outlet 12,South,50.876986,-0.226394,2,98.25,0.0,98.25,196.5,196.5,0.4,78.6,False,,197.4,2024,2024,20,2024-06-09,2024-06-15,RY2024-W20
INV105329,2024-04-10,TrailPro Footwear Election,Footwear,Men,TrailPro,S015,West Outlet 15,West,52.144758,-3.335596,1,63.64,0.0,63.64,63.64,63.64,0.5,31.82,False,,66.02,2024,2024,11,2024-04-07,2024-04-13,RY2024-W11
INV105330,2025-08-24,RegattaX Shirts Seat,Shirts,Men,RegattaX,S014,West Outlet 14,West,51.901584,-2.500866,5,28.97,0.0,28.97,144.85,176.09,0.5,88.05,False,,184.24,2025,2025,31,2025-08-24,2025-08-30,RY2025-W31
INV105331,2024-01-15,RegattaX Trousers Rather,Trousers,Unisex,RegattaX,S006,East Outlet 6,East,53.088162,0.417446,3,42.0,0.4854550734577923,21.61,126.0,82.93,0.20872695592532464,17.31,True,Clearance,79.53,2024,2023,51,2024-01-14,2024-01-20,RY2023-W51
INV105332,2024-10-12,RegattaX Footwear Management,Footwear,Men,RegattaX,S020,East Outlet 20,East,53.16545,0.733785,1,78.62,0.0,78.62,78.62,78.62,0.45,35.38,False,,82.42,2024,2024,37,2024-10-06,2024-10-12,RY2024-W37
INV105333,2025-08-16,TrailPro Shirts Him,Shirts,Unisex,TrailPro,S013,South Outlet 13,South,51.356685,-0.035065,2,58.27,0.0,58.27,116.54,136.14,0.35,47.65,False,,147.86,2025,2025,29,2025-08-10,2025-08-16,RY2025-W29
